source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0009615,response to virus,7.763666626918438e-07,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a virus."" [GOC:hb]",416,492,34,20972,0.06910569105691057,0.08173076923076923,query_1,['GO:0051707']
GO:BP,GO:0046637,regulation of alpha-beta T cell differentiation,8.172338064460795e-07,True,"""Any process that modulates the frequency, rate or extent of alpha-beta T cell differentiation."" [GOC:ai]",78,492,15,20972,0.03048780487804878,0.19230769230769232,query_1,"['GO:0045580', 'GO:0046632', 'GO:0046634']"
HP,HP:0100533,Inflammatory abnormality of the eye,8.173491940843584e-07,True,"Inflammation of the eye, parts of the eye or the periorbital region.",226,204,31,5200,0.15196078431372548,0.13716814159292035,query_1,"['HP:0012373', 'HP:0012649']"
GO:BP,GO:0045428,regulation of nitric oxide biosynthetic process,8.229633333656853e-07,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of nitric oxide."" [GOC:go_curators]",55,492,13,20972,0.026422764227642278,0.23636363636363636,query_1,"['GO:0006809', 'GO:0009889', 'GO:0080164']"
GO:MF,GO:0048407,platelet-derived growth factor binding,8.236017473154765e-07,True,"""Binding to platelet-derived growth factor."" [GOC:dgh]",11,490,7,20208,0.014285714285714285,0.6363636363636364,query_1,['GO:0019838']
GO:MF,GO:0048185,activin binding,8.236017473154765e-07,True,"""Binding to activin, a dimer of inhibin-beta subunits."" [GOC:jid, GOC:mah]",11,490,7,20208,0.014285714285714285,0.6363636363636364,query_1,['GO:0044877']
GO:BP,GO:0051047,positive regulation of secretion,8.301390289130914e-07,True,"""Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]",312,492,29,20972,0.05894308943089431,0.09294871794871795,query_1,"['GO:0046903', 'GO:0051046', 'GO:0051050']"
GO:BP,GO:0038084,vascular endothelial growth factor signaling pathway,8.538311571840052e-07,True,"""The series of molecular signals initiated by vascular endothelial growth factor (VEGF) binding its receptor on the surface of the target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:signaling, PMID:17470632]",91,492,16,20972,0.032520325203252036,0.17582417582417584,query_1,"['GO:0007169', 'GO:0035924']"
HPA,HPA:0460202,Skin 1; endothelial cells[≥Medium],8.581447951898896e-07,True,Skin 1; endothelial cells[≥Medium],592,355,48,11007,0.1352112676056338,0.08108108108108109,query_1,['HPA:0460201']
GO:BP,GO:1902622,regulation of neutrophil migration,8.659826834201165e-07,True,"""Any process that modulates the frequency, rate or extent of neutrophil migration."" [GO_REF:0000058, GOC:TermGenie, PMID:1826836]",45,492,12,20972,0.024390243902439025,0.26666666666666666,query_1,"['GO:0002685', 'GO:1990266']"
REAC,REAC:R-HSA-418594,G alpha (i) signalling events,8.788113509611133e-07,True,G alpha (i) signalling events,311,456,38,11056,0.08333333333333333,0.12218649517684887,query_1,['REAC:R-HSA-388396']
HP,HP:0031446,Erosion of oral mucosa,8.941872904164366e-07,True,Loss of the superficial layer of the oral mucosa usually resulting in a shallow or crusted lesion.,107,204,21,5200,0.10294117647058823,0.19626168224299065,query_1,['HP:0011830']
GO:BP,GO:0032814,regulation of natural killer cell activation,9.375144469398862e-07,True,"""Any process that modulates the frequency, rate or extent of natural killer cell activation."" [GOC:mah]",36,492,11,20972,0.022357723577235773,0.3055555555555556,query_1,"['GO:0030101', 'GO:0051249']"
GO:BP,GO:0097696,cell surface receptor signaling pathway via STAT,9.434152153826111e-07,True,"""An intracellular signal transduction process in which STAT proteins (Signal Transducers and Activators of Transcription) convey a signal to trigger a change in the activity or state of a cell. The STAT cascade begins with receptor activation followed by activation of STAT proteins by kinases. It proceeds through STA dimerization and subsequent nuclear translocation of STAT proteins, and ends with regulation of target gene expression by STAT proteins."" [GOC:rjd, PMID:21534947, PMID:24587195]",150,492,20,20972,0.04065040650406504,0.13333333333333333,query_1,['GO:0007166']
GO:BP,GO:0052372,modulation by symbiont of entry into host,1.035699802787024e-06,True,"""Any process in which an organism modulates the frequency, rate or extent to which it enters into the host organism, where the two organisms are in a symbiotic interaction."" [GOC:mtg_pamgo_17jul06]",28,492,10,20972,0.02032520325203252,0.35714285714285715,query_1,"['GO:0043903', 'GO:0044409']"
GO:BP,GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,1.035699802787024e-06,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC class II protein complex. The peptide antigen is typically, but not always, processed from a whole protein."" [GOC:add, ISBN:0781735149, PMID:15771591]",28,492,10,20972,0.02032520325203252,0.35714285714285715,query_1,"['GO:0002478', 'GO:0002495']"
GO:BP,GO:1905523,positive regulation of macrophage migration,1.035699802787024e-06,True,"""Any process that activates or increases the frequency, rate or extent of macrophage migration."" [GO_REF:0000058, GOC:TermGenie, PMID:25749876]",28,492,10,20972,0.02032520325203252,0.35714285714285715,query_1,"['GO:0071677', 'GO:1905517', 'GO:1905521']"
GO:BP,GO:0080164,regulation of nitric oxide metabolic process,1.0490914291154086e-06,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nitric oxide, nitrogen monoxide (NO), a colorless gas only slightly soluble in water."" [GOC:DHL]",56,492,13,20972,0.026422764227642278,0.23214285714285715,query_1,"['GO:0019222', 'GO:0046209']"
GO:BP,GO:0035747,natural killer cell chemotaxis,1.0582246639434176e-06,True,"""The directed movement of a natural killer cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [CL:0000623, GOC:BHF]",10,492,7,20972,0.014227642276422764,0.7,query_1,['GO:0048247']
GO:CC,GO:0042612,MHC class I protein complex,1.0894878948248257e-06,True,"""A transmembrane protein complex composed of a MHC class I alpha chain and an invariant beta2-microglobin chain, and with or without a bound peptide antigen. Class I here refers to classical class I molecules."" [GOC:add, GOC:jl, ISBN:0120781859, ISBN:0781735149]",8,497,6,22155,0.012072434607645875,0.75,query_1,['GO:0042611']
GO:MF,GO:0061135,endopeptidase regulator activity,1.109952960386498e-06,True,"""Binds to and modulates the activity of a peptidase, any enzyme that hydrolyzes nonterminal peptide bonds in polypeptides."" [GOC:dph, GOC:tb]",193,490,22,20208,0.044897959183673466,0.11398963730569948,query_1,['GO:0061134']
HP,HP:0011227,Elevated circulating C-reactive protein concentration,1.1273715529489322e-06,True,An abnormal elevation of the C-reactive protein level in the blood circulation.,88,204,19,5200,0.09313725490196079,0.2159090909090909,query_1,"['HP:0032436', 'HP:0033331']"
GO:BP,GO:0002922,positive regulation of humoral immune response,1.1449702810530733e-06,True,"""Any process that activates or increases the frequency, rate, or extent of a humoral immune response."" [GOC:add]",21,492,9,20972,0.018292682926829267,0.42857142857142855,query_1,"['GO:0002920', 'GO:0006959', 'GO:0050778']"
GO:BP,GO:0061756,leukocyte adhesion to vascular endothelial cell,1.1469303782820438e-06,True,"""The attachment of a leukocyte to vascular endothelial cell via adhesion molecules."" [GOC:add, GOC:bc, GOC:BHF, GOC:BHF_miRNA, PMID:23897866]",46,492,12,20972,0.024390243902439025,0.2608695652173913,query_1,['GO:0007159']
GO:BP,GO:0002040,sprouting angiogenesis,1.1578212883159612e-06,True,"""The extension of new blood vessels from existing vessels into avascular tissues, this process includes the specialization of endothelial cells into leading tip and stalk cells, proliferation and migration of the endothelial cells and cell adhesion resulting in angiogenic sprout fusion or lumen formation."" [PMID:16391003, PMID:23031691]",136,492,19,20972,0.03861788617886179,0.13970588235294118,query_1,['GO:0001525']
GO:BP,GO:0061564,axon development,1.1661083796870055e-06,True,"""The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation)."" [GOC:dph, GOC:pg, GOC:pr]",513,492,38,20972,0.07723577235772358,0.07407407407407407,query_1,['GO:0031175']
GO:BP,GO:0070482,response to oxygen levels,1.2071357654827597e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen."" [GOC:BHF, GOC:mah]",317,492,29,20972,0.05894308943089431,0.0914826498422713,query_1,['GO:0009628']
GO:BP,GO:1905952,regulation of lipid localization,1.3499071096259646e-06,True,"""Any process that modulates the frequency, rate or extent of lipid localization."" [GO_REF:0000058, GOC:TermGenie, PMID:17564681]",153,492,20,20972,0.04065040650406504,0.13071895424836602,query_1,"['GO:0010876', 'GO:0032879']"
GO:BP,GO:0002758,innate immune response-activating signaling pathway,1.4202469422034793e-06,True,"""The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an innate immune response."" [GOC:jy, GOC:mah, PMID:11418339, PMID:28105028]",299,492,28,20972,0.056910569105691054,0.09364548494983277,query_1,"['GO:0002218', 'GO:0002757']"
REAC,REAC:R-HSA-186797,Signaling by PDGF,1.46302409718406e-06,True,Signaling by PDGF,54,456,15,11056,0.03289473684210526,0.2777777777777778,query_1,['REAC:R-HSA-9006934']
GO:MF,GO:0050431,transforming growth factor beta binding,1.464451760430886e-06,True,"""Binding to TGF-beta, transforming growth factor beta, a multifunctional peptide that controls proliferation, differentiation and other functions in many cell types."" [ISBN:0198506732]",24,490,9,20208,0.018367346938775512,0.375,query_1,"['GO:0019838', 'GO:0019955']"
GO:BP,GO:0044706,multi-multicellular organism process,1.514193405616431e-06,True,"""A multicellular organism process which involves another multicellular organism of the same or different species."" [GOC:jl]",205,492,23,20972,0.046747967479674794,0.11219512195121951,query_1,['GO:0032501']
GO:BP,GO:0001773,myeloid dendritic cell activation,1.547843185299259e-06,True,"""The change in morphology and behavior of a dendritic cell resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]",29,492,10,20972,0.02032520325203252,0.3448275862068966,query_1,['GO:0002274']
REAC,REAC:R-HSA-5676594,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,1.5520194474950472e-06,True,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,16,456,9,11056,0.019736842105263157,0.5625,query_1,['REAC:R-HSA-5668541']
HPA,HPA:0030443,Appendix; non-germinal center cells[High],1.58343363815417e-06,True,Appendix; non-germinal center cells[High],104,355,18,11007,0.05070422535211268,0.17307692307692307,query_1,['HPA:0030442']
HP,HP:0100763,Abnormality of the lymphatic system,1.7100598662081016e-06,True,"An anomaly of the lymphatic system, a network of lymphatic vessels that carry a clear fluid called lymph unidirectionally towards either the right lymphatic duct or the thoracic duct, which in turn drain into the right and left subclavian veins respectively.",814,204,66,5200,0.3235294117647059,0.08108108108108109,query_1,"['HP:0002597', 'HP:0002715']"
REAC,REAC:R-HSA-388396,GPCR downstream signalling,1.8190521135031008e-06,True,GPCR downstream signalling,622,456,58,11056,0.12719298245614036,0.0932475884244373,query_1,['REAC:R-HSA-372790']
GO:BP,GO:0050854,regulation of antigen receptor-mediated signaling pathway,1.849122045472769e-06,True,"""Any process that modulates the frequency, rate or extent of signaling pathways initiated by the cross-linking of an antigen receptor on a B- or T cell."" [GOC:ai]",70,492,14,20972,0.028455284552845527,0.2,query_1,"['GO:0009966', 'GO:0050776', 'GO:0050851']"
GO:BP,GO:0051338,regulation of transferase activity,1.8626142947663164e-06,True,"""Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [GOC:ai]",408,492,33,20972,0.06707317073170732,0.08088235294117647,query_1,['GO:0050790']
HP,HP:0010702,Increased circulating immunoglobulin concentration,1.8667369568355572e-06,True,An increased level of gamma globulin (immunoglobulin) in the blood.,122,204,22,5200,0.10784313725490197,0.18032786885245902,query_1,['HP:0010701']
GO:BP,GO:2000561,"regulation of CD4-positive, alpha-beta T cell proliferation",1.897546227363066e-06,True,"""Any process that modulates the frequency, rate or extent of CD4-positive, alpha-beta T cell proliferation."" [GOC:obol]",22,492,9,20972,0.018292682926829267,0.4090909090909091,query_1,"['GO:0035739', 'GO:0046640', 'GO:2000514']"
